pair,start_date,end_date,total_return,annual_return,annual_volatility,sharpe_ratio
9940-2884,2022-10-14,2024-10-14,0.052317669353913056,0.02707682553971521,0.06794054749312152,0.4270477552996006
9940-2890,2022-10-14,2024-10-14,0.02745166670055771,0.014289426590049397,0.05391440210966048,0.29041026189626096
1717-2838,2022-10-14,2024-10-14,0.2300085748789766,0.11456048160394681,0.07966224176206042,1.4015502963030384
00749B-2015,2022-10-14,2024-10-14,-0.0549288393116286,-0.029164501248866256,0.032851799731298426,-0.8844307761462458
00749B-00726B,2022-10-14,2024-10-14,0.0032353501816645893,0.001693724167326735,0.016042027819747274,0.11348568272426426
00749B-6515,2022-10-14,2024-10-14,-0.018465784171271534,-0.009717298270534759,0.034432955222180664,-0.2663106620381862
00749B-2881,2022-10-14,2024-10-14,-0.026085498420585766,-0.013752384254189733,0.034020576543393445,-0.3899591531408939
00749B-2883,2022-10-14,2024-10-14,0.041485150508757035,0.021524060401742352,0.04383865550286536,0.5075988399903791
00749B-00756B,2022-10-14,2024-10-14,0.04630879791354492,0.024000048471332355,0.021200209012432112,1.1292508886405936
6285-8081,2022-10-14,2024-10-14,0.13940189672091752,0.07076343183901652,0.12322359460292671,0.6173904672869948
6285-3260,2022-10-14,2024-10-14,0.28523094285315864,0.14050230005515246,0.27958676876433686,0.6091241917587027
6285-3264,2022-10-14,2024-10-14,0.5174615095404244,0.24419685284611717,0.24177041967050225,1.0225484119470372
6285-6679,2022-10-14,2024-10-14,0.2650497777096976,0.1310844965325543,0.10222088934067983,1.2556190212254768
6285-00680L,2022-10-14,2024-10-14,-0.9911248125511076,-0.9158541463395881,1.7448659439856176,-0.025258651393188475
6285-8086,2022-10-14,2024-10-14,0.75156325985059,0.341321437537712,0.16730280725595384,1.837525885429722
6285-2329,2022-10-14,2024-10-14,-0.11471068871398551,-0.06183873856232813,0.32666632865018497,-0.02883202563559441
6285-2498,2022-10-14,2024-10-14,3.0235336216588116,1.0737628659257783,0.4297918376368396,1.9145181327604743
6285-2458,2022-10-14,2024-10-14,0.5804331458937485,0.2709852442327397,0.14305830837338196,1.7470195055308955
6285-3596,2022-10-14,2024-10-14,-0.022716144648187907,-0.011966266811052338,0.12118671356032723,-0.03841363390300803
6285-6412,2022-10-14,2024-10-14,0.40704654030574466,0.19591432426312647,0.1537401822451617,1.2410199832027067
8069-6535,2022-10-14,2024-10-14,0.2552891546677939,0.12650391730147198,0.1435359654937099,0.9013121012732833
8069-6640,2022-10-14,2024-10-14,0.09335508377617426,0.04786983394323891,0.13420722113824302,0.41633811238668483
8069-6873,2022-10-14,2024-10-14,0.7589868794677312,0.344296805915505,0.237866584233178,1.356574767974467
8069-6442,2022-10-14,2024-10-14,0.29433164176977705,0.14472621421428647,0.15243319056853147,0.962532320763822
8069-1736,2022-10-14,2024-10-14,0.7105064353024664,0.32475639291512676,0.30614907435076844,1.0697996944164208
8069-00726B,2022-10-14,2024-10-14,0.5747857563312279,0.2686038159877673,0.5449279562410295,0.7079068836154045
8069-2362,2022-10-14,2024-10-14,0.23327974678652202,0.11611243853460718,0.5894104576644202,0.4898357569338161
8069-5234,2022-10-14,2024-10-14,0.21502865149875425,0.10742825101862571,0.1862992099391686,0.6407851712301441
8069-00785B,2022-10-14,2024-10-14,0.47272542169263804,0.22484303077394371,0.5676270328668311,0.6433572908860652
8069-3045,2022-10-14,2024-10-14,-0.018544766730911037,-0.009759047526210072,0.21648974908014396,0.06285206486199764
8069-3131,2022-10-14,2024-10-14,0.10799815098318577,0.05519902298304304,0.12767461978565633,0.4850523667021824
8069-8070,2022-10-14,2024-10-14,-0.11746388028891212,-0.0633684378214897,0.5313109666094867,0.16333346316830955
8069-6505,2022-10-14,2024-10-14,0.4954536126042366,0.2347102010957751,0.19873545090386474,1.1592317462454442
8069-2923,2022-10-14,2024-10-14,-0.5145935291394753,-0.31522479267024667,1.6217863420457816,0.8726795868228422
8069-2467,2022-10-14,2024-10-14,0.4884637814679893,0.2316832995446579,0.1658344705586103,1.339204631502705
8069-2881,2022-10-14,2024-10-14,0.46294104507298445,0.22057295259188955,0.21792573535521925,1.0226859900078742
8069-2883,2022-10-14,2024-10-14,0.44630619708160857,0.21328187409723084,1.289256872700604,0.7701754154758026
8069-2882,2022-10-14,2024-10-14,-0.03852614601211729,-0.02037287998408436,0.37725832282553284,0.14797163748004216
8069-00692,2022-10-14,2024-10-14,1.409224351582813,0.5851440808902576,0.5009410513374833,1.1966973072196896
8069-5508,2022-10-14,2024-10-14,-0.15399292103332107,-0.08388368400314744,0.16457600076186707,-0.44822724036502
8069-5536,2022-10-14,2024-10-14,0.21822166491150385,0.10895200155553258,0.1376307446485866,0.8208735174425507
8069-5443,2022-10-14,2024-10-14,0.8745800322189791,0.3898781413743629,0.2160594700633191,1.6314529757226541
8069-1235,2022-10-14,2024-10-14,0.4706414025106958,0.22393466199479717,0.26382907872976635,0.8929371475364682
2395-8478,2022-10-14,2024-10-14,0.3772669219023477,0.1825861176270575,0.10614131601059842,1.6318125977464337
2395-1904,2022-10-14,2024-10-14,4.4276838515378225,1.4258884176583326,0.5660065240694879,1.8095561117760133
2395-5009,2022-10-14,2024-10-14,1.9644705913909073,0.7670837485877897,0.3067560173952799,2.001458743544888
2395-8926,2022-10-14,2024-10-14,1.558180418437997,0.6357563590031525,0.3061535016286159,1.7503999628083675
2395-1795,2022-10-14,2024-10-14,0.26193883558832864,0.1296263898664388,0.10787435394218356,1.1828438364118996
5388-6679,2022-10-14,2024-10-14,0.11368972795910415,0.05803533094542219,0.12991594063498516,0.4992853874969057
5388-3264,2022-10-14,2024-10-14,0.5180924090806994,0.24446783713645998,0.17378550454437178,1.3455114126228347
5388-2421,2022-10-14,2024-10-14,0.2940546437782431,0.14459785995911045,0.15262188077565736,0.958305927370194
5388-3515,2022-10-14,2024-10-14,0.08325366291120595,0.0427865720445427,0.11506438769190785,0.42100520890177845
5388-8086,2022-10-14,2024-10-14,0.2985219444301877,0.14666630757361257,0.14711062727010799,1.0045471756869586
5388-2607,2022-10-14,2024-10-14,0.031867270457230756,0.016570832011824358,0.3827548952694459,0.2420006494770749
5388-2388,2022-10-14,2024-10-14,0.09528065231488203,0.048836282191343394,0.1524398895626493,0.38912737328918123
5388-1722,2022-10-14,2024-10-14,0.38786007459264676,0.1873427816022169,0.25869992939882114,0.7929061953521712
5388-6271,2022-10-14,2024-10-14,0.00603410391592998,0.003156791012463003,0.17519081394564134,0.10906390853006069
5388-2329,2022-10-14,2024-10-14,0.19575644564258898,0.0981905148899917,0.15970585968357073,0.6674637690940253
5388-2103,2022-10-14,2024-10-14,-0.005501070987400467,-0.00288584230477829,0.7936779915289495,0.6011457770053761
5388-3035,2022-10-14,2024-10-14,0.10881042631733262,0.055604231258171294,0.10242514814197547,0.5797402470286419
5388-4979,2022-10-14,2024-10-14,0.11265938526149812,0.05752238831308789,0.16473012759420105,0.4194318706427711
6643-8081,2022-10-14,2024-10-14,-0.22790446168617062,-0.12672726326610748,0.5425846017467706,0.03154967582497663
6643-3264,2022-10-14,2024-10-14,45.108197577305674,6.4416210784006624,3.0023458580683022,0.9134675996606895
6643-3260,2022-10-14,2024-10-14,-0.8085902412024705,-0.5794526904349192,2.68452382533606,0.8891273440871771
6643-6679,2022-10-14,2024-10-14,0.9940196290454231,0.43559125061916215,0.7128268328544645,0.8577088102664662
6643-6121,2022-10-14,2024-10-14,-0.07117235998324635,-0.03794269491094869,0.5020769401347273,0.18249115719594503
6643-8086,2022-10-14,2024-10-14,-0.41621934307987135,-0.24571368943268004,1.6835912819014878,0.5821969398064863
6643-1722,2022-10-14,2024-10-14,-0.9957890928897937,-0.9430635796235568,4.134574796600975,0.06310500953190805
6643-2204,2022-10-14,2024-10-14,0.2789618575315308,0.13758433670499456,1.4038548287134567,0.8087894193338161
6643-2103,2022-10-14,2024-10-14,81761.94706892254,373.7401651226483,11.008612606764048,0.04139702936172946
6643-2329,2022-10-14,2024-10-14,117.24480156933477,11.188441796184911,3.2085402835937105,0.8248774030385363
6643-5478,2022-10-14,2024-10-14,-0.9987943932211568,-0.97043221600354,1.8874592911299464,-0.3340278271722709
6643-6412,2022-10-14,2024-10-14,1.8956343286690553,0.7454663031989491,1.2195748564417612,0.993865228530572
3706-6125,2022-10-14,2024-10-14,0.2212113855443913,0.11037701518673924,0.1947665129606891,0.6347983419356613
3706-2357,2022-10-14,2024-10-14,-0.19521489388270435,-0.10754790867105875,0.23421820818672837,-0.3664385449507339
3706-1514,2022-10-14,2024-10-14,-0.18774714589106378,-0.10321884371134074,0.21813415921093618,-0.3886267481087316
3706-2382,2022-10-14,2024-10-14,-0.0340885690814366,-0.018006696864117155,0.19697526222774514,0.008033240109019124
3706-6669,2022-10-14,2024-10-14,0.32779260094586327,0.1601362163201984,0.18283538193808488,0.9039581612470535
3706-3515,2022-10-14,2024-10-14,0.48720834414607,0.23113892412707138,0.15696600610522,1.4011032452246448
3706-1303,2022-10-14,2024-10-14,-0.021028521012444776,-0.011072747997318801,0.22993887341772523,0.06819479690040957
3706-6901,2022-10-14,2024-10-14,0.017114924319853588,0.00893042778920325,0.2358542289090309,0.15761767766840803
3706-00680L,2022-10-14,2024-10-14,0.12408772798799167,0.06319924910086236,0.3284337332210933,0.3533445526379333
3706-4128,2022-10-14,2024-10-14,0.17494647705800115,0.08813572927984745,0.23777625639093766,0.4756444529769504
3706-2607,2022-10-14,2024-10-14,0.015472917910405417,0.008076760769305672,0.3104992360862182,0.18330856613409122
3706-6139,2022-10-14,2024-10-14,-0.21889893528018922,-0.12140565601697358,0.25251884628006427,-0.38385485330087243
3706-2363,2022-10-14,2024-10-14,-0.18498781500022876,-0.10162405292743287,0.24860506436563523,-0.30412886203585165
3706-2002,2022-10-14,2024-10-14,0.027546893478451417,0.014338676503317736,0.23787715397110518,0.1812134106983322
3706-1319,2022-10-14,2024-10-14,0.03154858960396516,0.01640633531749932,0.19161263701314696,0.18260968810383035
3706-6271,2022-10-14,2024-10-14,-0.009882600167419618,-0.005189818367696305,0.23220469730097212,0.09621387694023159
3706-8927,2022-10-14,2024-10-14,-0.06773285269267669,-0.03607788225667094,0.2323832002025612,-0.039695038161189355
3706-8112,2022-10-14,2024-10-14,-0.30614418689238293,-0.17426708386392717,0.22101429850987173,-0.7537681369975356
3706-2006,2022-10-14,2024-10-14,-0.07614394725013435,-0.04064398239621641,0.231933137513601,-0.06039917116506327
3706-6274,2022-10-14,2024-10-14,-0.10360156135727222,-0.05568928652218985,0.21169622643193078,-0.16316256267172172
3706-9958,2022-10-14,2024-10-14,-0.18083967395742562,-0.09923141044637275,0.20131765893091028,-0.41647851797880525
3706-2704,2022-10-14,2024-10-14,-0.06036922207199946,-0.0320964911255241,0.2102895741124452,-0.04854602204842245
3706-6589,2022-10-14,2024-10-14,0.20041346046129827,0.10042921537058579,0.22270865638138804,0.5426823638140197
3706-2103,2022-10-14,2024-10-14,-0.08218679036430365,-0.04393666709219731,0.4211481021285066,0.12840893611280738
3706-2329,2022-10-14,2024-10-14,-0.0877144671384288,-0.04695769335445771,0.21373516733855133,-0.11708517948651903
3706-2498,2022-10-14,2024-10-14,0.3100226406718322,0.1519758211657623,0.21891328424067133,0.7564302645055511
3706-2458,2022-10-14,2024-10-14,-0.08881344049135705,-0.04755934985362159,0.21350603229823192,-0.11938554170913644
3706-2851,2022-10-14,2024-10-14,0.06176900410997396,0.03189940345979822,0.24358640381418503,0.2529976204358171
3706-3596,2022-10-14,2024-10-14,-0.07880572319505974,-0.04209309000337829,0.20007023183105715,-0.11272431218206179
3706-8210,2022-10-14,2024-10-14,0.17905102500603484,0.09012560109716758,0.2115669512516952,0.5147543917387195
3706-9907,2022-10-14,2024-10-14,0.9887225514094886,0.4335919961245419,0.3380314974794578,1.230118958334821
3706-6214,2022-10-14,2024-10-14,-0.1409760842645589,-0.07652574911036784,0.21595936879871339,-0.25879716821958193
1104-6125,2022-10-14,2024-10-14,0.023514893306596146,0.012251478755510458,0.1075578433764989,0.16546099080825402
1104-6669,2022-10-14,2024-10-14,0.03153072276321552,0.016397112094794518,0.100470170660063,0.2108458781289338
1104-5371,2022-10-14,2024-10-14,0.023283938806690902,0.012131804846734639,0.07222947626825245,0.2029812308752838
1104-6691,2022-10-14,2024-10-14,0.34335435329051245,0.16723994439648382,0.12196546278925054,1.327133112433437
1104-4938,2022-10-14,2024-10-14,0.15395466733310964,0.0779068087152299,0.09343907952603367,0.8483324890924384
1104-4128,2022-10-14,2024-10-14,0.20722170183427402,0.10369461667360665,0.10234245265790566,1.0139103479027634
1104-3293,2022-10-14,2024-10-14,-0.13059368012611003,-0.07069493733254412,0.12257825259870324,-0.5368370640554039
1104-2428,2022-10-14,2024-10-14,-0.07306456091569442,-0.03896999966223627,0.0849343988935852,-0.42544582332096315
1104-6589,2022-10-14,2024-10-14,-0.018249067066821587,-0.009602752362598815,0.06014139365446959,-0.1304271744371527
1104-1609,2022-10-14,2024-10-14,0.10913967748152936,0.055768439862575105,0.11311703842252846,0.5350346994256543
1104-2704,2022-10-14,2024-10-14,0.053531179317944384,0.02769717400470953,0.09596075450727883,0.3314275504824277
1104-2897,2022-10-14,2024-10-14,-0.13175879994248096,-0.07134761714237632,0.2793778218622854,-0.12533722441025397
1104-6414,2022-10-14,2024-10-14,0.06335511681110746,0.03270671744445308,0.08581200886879169,0.4167798901823447
1104-2886,2022-10-14,2024-10-14,0.03728129481092155,0.01936175664171352,0.1092002278468177,0.2292998411057283
1104-2892,2022-10-14,2024-10-14,0.5392291226875592,0.25351570825747183,0.21798669703906604,1.1369383209698258
1104-6188,2022-10-14,2024-10-14,-0.08761227413668674,-0.046901763146739925,0.10729962047174332,-0.39456870382802883
1104-2884,2022-10-14,2024-10-14,0.8203044511989168,0.3686477107208366,0.21150001215251368,1.5832498319545254
1104-6214,2022-10-14,2024-10-14,0.05144281889450429,0.026629389121296514,0.09036915641709566,0.3354550886997593
6125-1514,2022-10-14,2024-10-14,-0.47615503961820776,-0.2873308855748616,0.2978374305768139,-0.9852279350625958
6125-2382,2022-10-14,2024-10-14,-0.02675385690396269,-0.014107035123006442,0.22780107311709594,0.051836134542451645
6125-4938,2022-10-14,2024-10-14,-0.07314330236908312,-0.0390127712263188,0.2923314691070853,0.013394498859916233
6125-4128,2022-10-14,2024-10-14,0.8332398920427428,0.3737345923303183,0.4548483987532859,0.9177914561345473
6125-3042,2022-10-14,2024-10-14,-0.2055301095093121,-0.11355923382750717,0.3739908685005426,-0.1277291578713599
6125-00757,2022-10-14,2024-10-14,-0.2554998698709793,-0.14322089788928782,0.3154682881563833,-0.3308509355791164
6125-3293,2022-10-14,2024-10-14,-0.4464443224753949,-0.2664326036055978,0.2942817240251484,-0.9031815036674015
6125-2428,2022-10-14,2024-10-14,-0.19322647597181622,-0.10639335821612077,0.2752590272230578,-0.26768119818886965
6125-2704,2022-10-14,2024-10-14,-0.4107477459984275,-0.24201804226506748,0.3423937786162059,-0.632070615432571
6125-6589,2022-10-14,2024-10-14,0.38825731617718884,0.18752081890922156,0.32106947868198493,0.6910595833610433
6125-1609,2022-10-14,2024-10-14,-0.4904680333392481,-0.29759981206406166,0.4717219249920851,-0.49912956061191865
6125-2498,2022-10-14,2024-10-14,3.7745459080079207,1.2682885496584395,0.4493994041171886,2.045416431709536
6125-9914,2022-10-14,2024-10-14,0.8351558839155317,0.3744866041313169,0.24883434480827077,1.3997005265317497
6125-2851,2022-10-14,2024-10-14,0.7148207674012964,0.3265059166453697,0.5110558324206862,0.8013996437631273
6125-2886,2022-10-14,2024-10-14,-0.07289806115283824,-0.038879564364318955,0.5073141449332285,0.17550677936382522
6125-5871,2022-10-14,2024-10-14,0.20462713122854015,0.10245123284140245,0.335356539914662,0.45747498275246745
6125-00900,2022-10-14,2024-10-14,3.280341067982061,1.1420860052353903,0.5919154342440011,1.5636790784906813
6125-00915,2022-10-14,2024-10-14,0.5182942359457678,0.24455451459389146,0.4066382197350471,0.7324379276915379
6125-6214,2022-10-14,2024-10-14,0.14400478127357366,0.07302747724005165,0.33277713920864394,0.37368206677465604
6469-2362,2022-10-14,2024-10-14,-0.7149897530841024,-0.4819200850068035,0.8278967111781037,-0.3269776033518438
6469-6116,2022-10-14,2024-10-14,0.5805512096321396,0.27103498685218247,3.3585784957303546,0.6819204579576464
6469-2883,2022-10-14,2024-10-14,23.70271352590025,4.366248746274136,2.0418523139232687,1.653645462360822
6469-2882,2022-10-14,2024-10-14,1.6168856824961717,0.6553163025050951,0.5081118649617762,1.2345000640112358
2357-1301,2022-10-14,2024-10-14,0.0004014884639634568,0.00021032312943868777,0.3792537868155239,0.20143084503897307
2357-6451,2022-10-14,2024-10-14,0.6280431872223675,0.2909029116870609,0.29719346275448183,1.0051826990792063
2357-1303,2022-10-14,2024-10-14,-0.027350585363224388,-0.014423774962824472,0.5643391708769518,0.26041777199849686
2357-4128,2022-10-14,2024-10-14,3.717615518857788,1.2540782230051701,1.1587435217733584,1.1946890041444576
2357-6139,2022-10-14,2024-10-14,-0.43955888406360766,-0.26166625529493326,0.30330375984053615,-0.8455832098896073
2357-2363,2022-10-14,2024-10-14,-0.9010255604698792,-0.7023225310221108,1.301096869858061,-0.22085500506187788
2357-2002,2022-10-14,2024-10-14,0.41578116217690625,0.19979807087891624,1.854488732457571,1.0027039303524057
2357-2006,2022-10-14,2024-10-14,-0.4333602998303183,-0.2573991637020093,1.2186331920696691,0.25031195333030104
2357-2923,2022-10-14,2024-10-14,14393.42884657642,149.8389531843697,3.462654939321875,2.6426139955779404
2357-6505,2022-10-14,2024-10-14,1.1394404203100648,0.4895225707523235,0.7359495450891966,0.9083977383970253
2357-6589,2022-10-14,2024-10-14,5.409198352410847,1.6466184885456565,0.5468734578617306,2.041131303769156
2357-9917,2022-10-14,2024-10-14,0.23853563741722045,0.11860191627018866,0.5251165533017927,0.4625227165067515
2357-1434,2022-10-14,2024-10-14,-0.4689606844349875,-0.28221972054208544,1.356858655304793,0.4678659787849417
2357-3583,2022-10-14,2024-10-14,0.12728962045635386,0.06478480842951963,0.18907163475483207,0.4256015362479224
2357-1802,2022-10-14,2024-10-14,4.804099249843007,1.5126221708175163,4.30482755092607,0.41189326156711265
8478-6282,2022-10-14,2024-10-14,13.556196674016356,3.0675295463032755,1.6613715832497715,1.506242265273435
8478-1904,2022-10-14,2024-10-14,995.9005202463379,36.24082128935367,2.4928216390526314,2.181327810470132
8478-3023,2022-10-14,2024-10-14,1.094425077523801,0.47301985494476423,0.2659742276064963,1.5851220683449565
4915-1514,2022-10-14,2024-10-14,-0.01555019304269339,-0.00817726861674037,0.14362056811311927,0.014755156454075494
4915-3711,2022-10-14,2024-10-14,0.17184558023650254,0.0866302288623282,0.1344994007807379,0.6849780204480153
4915-6278,2022-10-14,2024-10-14,0.3444417510717305,0.16773485846844302,0.16781321674352073,1.007098793652445
4915-1301,2022-10-14,2024-10-14,0.2970873078982692,0.1460024126096317,0.11591166595044582,1.2331615257134245
4915-2227,2022-10-14,2024-10-14,0.15925248247252957,0.08049663667370065,0.10934819878220398,0.7615463740886289
4915-6257,2022-10-14,2024-10-14,0.4805428210390932,0.2282449871033337,0.14581945825130752,1.4818640876563174
4915-6451,2022-10-14,2024-10-14,0.1641125107067106,0.08286750208712423,0.1182324719315983,0.7325554540999796
4915-1303,2022-10-14,2024-10-14,0.3259288701483849,0.1592827967991588,0.11276770495665644,1.3666871851865428
4915-4938,2022-10-14,2024-10-14,0.18075337293755764,0.09094992623722603,0.09436295147405664,0.9690976086104675
4915-4128,2022-10-14,2024-10-14,0.4082393711949564,0.19644537783173854,0.2276051974247564,0.9012883879834354
4915-6139,2022-10-14,2024-10-14,0.0009644728286593534,0.0005051795809144544,0.12845668220312464,0.06827302850813459
4915-2362,2022-10-14,2024-10-14,0.19953360611852825,0.10000657274345474,0.1503983254531729,0.7100671598733642
4915-2404,2022-10-14,2024-10-14,0.25146098260206623,0.12470276067492159,0.11080239155034878,1.1152250084782447
4915-2809,2022-10-14,2024-10-14,0.928125292031573,0.4105379939846587,0.1746003918899919,2.05510471263509
4915-3042,2022-10-14,2024-10-14,0.47925998058810665,0.22768731137434994,0.10866661483739698,1.9418790368591847
4915-6670,2022-10-14,2024-10-14,0.4899683649049618,0.23233542035600813,0.10335690517083457,2.07261364810451
4915-3293,2022-10-14,2024-10-14,0.11685527616323035,0.059609845974768164,0.10756156064809433,0.5930735831656528
4915-3324,2022-10-14,2024-10-14,0.49019830049238905,0.23243505206681028,0.1543646653622003,1.42799388425449
4915-2923,2022-10-14,2024-10-14,1.2089309129787764,0.5146767295020993,0.4393526249137793,1.1518416172399157
4915-6589,2022-10-14,2024-10-14,0.14734925383538727,0.07466982150991829,0.1381360389126909,0.5897724519178372
4915-1609,2022-10-14,2024-10-14,0.1674888811035276,0.08451182227460852,0.2238460655745869,0.4730418778832592
4915-00631L,2022-10-14,2024-10-14,0.15689049272626207,0.07934267958520519,0.11504504299196765,0.7206790216369514
4915-6005,2022-10-14,2024-10-14,0.8440959301914542,0.37799057159651617,0.24325897270065672,1.4380754786916627
4915-2101,2022-10-14,2024-10-14,0.19579273029084057,0.09820797352165579,0.23314132116162525,0.5144759646105667
4915-2855,2022-10-14,2024-10-14,1.4849132348925724,0.6110422222166885,0.3230104458964983,1.6296599050285911
4915-3583,2022-10-14,2024-10-14,0.09544113973675457,0.048916794745410934,0.12829204645676423,0.4357308064113787
4915-2845,2022-10-14,2024-10-14,1.301095747458682,0.5474644085427118,0.5954294422572736,0.9671893751341174
4915-00692,2022-10-14,2024-10-14,0.4964885626307288,0.2351578065871523,0.18179971063353387,1.2515532182715847
4915-9939,2022-10-14,2024-10-14,0.011006403811929676,0.005751322046096546,0.11674552024247818,0.10669139904386617
4915-2850,2022-10-14,2024-10-14,0.04999062483711579,0.0258862827037082,0.1489897776456568,0.24643224627468532
4915-5534,2022-10-14,2024-10-14,0.15264658446940654,0.07726648376028429,0.13865579634838873,0.604943402573128
4915-5871,2022-10-14,2024-10-14,0.25345927139180774,0.1256432831654619,0.15425768794601907,0.8420028233582331
4915-2501,2022-10-14,2024-10-14,0.06287017444765713,0.032459947978502594,0.29498187642910556,0.2542293448195154
4915-5508,2022-10-14,2024-10-14,0.07628426953026222,0.039266249609748546,0.13048900552240245,0.35959664396923907
4915-1785,2022-10-14,2024-10-14,0.27515893750882586,0.13581093790902052,0.20904629601767682,0.7136903863113546
4915-2891,2022-10-14,2024-10-14,0.12529965225170356,0.06379963983916516,0.20244271007378015,0.4061116333795578
4915-2885,2022-10-14,2024-10-14,0.9913089542925172,0.43456848797374587,0.24930348922877085,1.568758718396704
4915-2890,2022-10-14,2024-10-14,0.4284838357156835,0.20542586441485292,0.3013462427520339,0.7667938035827807
4915-2884,2022-10-14,2024-10-14,1.2160499960198987,0.5172322805315156,0.529724163149642,1.0339380700491598
6535-1301,2022-10-14,2024-10-14,-0.49300214995356606,-0.29943217020678714,0.5691400241972189,-0.2897373399460856
6535-2227,2022-10-14,2024-10-14,0.025841323562927423,0.013456251042213797,0.32659737687864304,0.20705655218971467
6535-2543,2022-10-14,2024-10-14,-0.8093431098911602,-0.5803201169856564,1.059120277666843,-0.2529321178160533
6535-1303,2022-10-14,2024-10-14,0.16565808690682848,0.08362049182728362,0.640718510637213,0.5171898689405957
6535-2362,2022-10-14,2024-10-14,-0.9551478191372098,-0.8033663153003928,1.370283143417506,-0.11590142211031683
6535-2923,2022-10-14,2024-10-14,81.49941429414005,9.093573363583284,3.5204432689919027,1.3545060365341375
6535-6505,2022-10-14,2024-10-14,-0.4006031018414121,-0.23520907285781367,0.7641719853662976,0.07203777100556226
6535-8070,2022-10-14,2024-10-14,0.40116059810874805,0.19329073282502435,1.0952065195314542,0.7127705848019659
6535-2467,2022-10-14,2024-10-14,0.16913266479716793,0.08531153901658914,0.3675218167606927,0.405379448134067
6535-2504,2022-10-14,2024-10-14,0.3524667435860825,0.17138144593760787,0.9924759097618665,0.6450128678497989
2545-6670,2022-10-14,2024-10-14,0.23021188771483728,0.11465699746209689,0.13375358356010833,0.8780409625494241
2545-2359,2022-10-14,2024-10-14,-0.008646526525350477,-0.004539352764622793,0.1557342349945412,0.04840422767349628
2545-00785B,2022-10-14,2024-10-14,0.253031528499298,0.12544202008891892,0.24292830965094772,0.6070015298736658
2545-6869,2022-10-14,2024-10-14,0.022694151868666242,0.011826136035652402,0.14215542749057206,0.15402774445381184
2545-3045,2022-10-14,2024-10-14,0.13909294437899916,0.07061130999402193,0.1580933558883205,0.5085974814527808
2545-5434,2022-10-14,2024-10-14,0.19984765943702024,0.10015744682788422,0.15284476584021567,0.6999713441263884
2545-2367,2022-10-14,2024-10-14,0.17189027792269151,0.08665194326861289,0.19304645151854388,0.5265028407106499
2545-2923,2022-10-14,2024-10-14,0.17008476540253084,0.08577450039934427,0.33364677072937465,0.4100653676668068
2545-2880,2022-10-14,2024-10-14,0.29080430005569335,0.1430907498543499,0.29195490397547524,0.5963054942986847
2545-2883,2022-10-14,2024-10-14,-0.02037438761218407,-0.010726611787467588,0.3911238082601437,0.16491570377591536
2545-2317,2022-10-14,2024-10-14,-0.05396173398400916,-0.028644140385515528,0.1541608830613302,-0.11020346016645839
2545-2504,2022-10-14,2024-10-14,0.14720983669201854,0.07460140457358569,0.165929869505165,0.5165316362950215
2545-3030,2022-10-14,2024-10-14,-0.14175907437274077,-0.07696683741115962,0.13031144719713042,-0.5491040573863698
2545-1785,2022-10-14,2024-10-14,-0.16820640766083456,-0.09197987199272901,0.15166916026504593,-0.5586265204368978
8081-6669,2022-10-14,2024-10-14,0.03579624142345783,0.01859690463623772,0.11875789010244646,0.21478946359441703
8081-3260,2022-10-14,2024-10-14,2.6475072548186187,0.9698564594687705,0.4693085224804137,1.6694817566224076
8081-00680L,2022-10-14,2024-10-14,7.081860399401796,1.9884977204926613,2.6359343369649264,0.91080183841701
8081-8086,2022-10-14,2024-10-14,0.3022767820553046,0.1484022517851875,0.2363883123982032,0.7006572488506878
8081-2607,2022-10-14,2024-10-14,-0.7916944241292267,-0.5603960443354548,1.9197134526007233,0.8874295194646575
8081-00679B,2022-10-14,2024-10-14,6.478005113615304,1.8693518523409682,1.344638679124187,1.4088817051632079
8081-6589,2022-10-14,2024-10-14,0.27677291561406575,0.13656388427440397,0.3619824147511677,0.5608780118750495
8081-2103,2022-10-14,2024-10-14,0.6275760681666123,0.2907088497449065,1.9221358488291125,0.28069038103518923
8081-3596,2022-10-14,2024-10-14,0.08944345565133148,0.04590407847869217,0.24732469824948006,0.3053933328853553
1514-00830,2022-10-14,2024-10-14,-0.07788837258887746,-0.04159344680550795,0.36231148186261847,0.059144610961217724
1514-3711,2022-10-14,2024-10-14,0.1147602936139435,0.058568058774078564,0.2103027503386423,0.3750044947223044
1514-2227,2022-10-14,2024-10-14,-0.212473357436523,-0.11762644646985569,0.2449284193195139,-0.3886925059660497
1514-6257,2022-10-14,2024-10-14,0.006035977708573359,0.0031577699002624847,0.2567499852111286,0.1399939731848531
1514-6451,2022-10-14,2024-10-14,-0.0932942108905263,-0.05001602702283844,0.28751092067158207,-0.03358281176622599
1514-4938,2022-10-14,2024-10-14,-0.010146310146644438,-0.005328641901555299,0.2583986050654894,0.111301160031304
1514-4128,2022-10-14,2024-10-14,0.17239387292669267,0.0868965655250981,0.5805238407944688,0.4390025142148147
1514-2439,2022-10-14,2024-10-14,0.26886016326307244,0.1328681101509426,0.25604101914389654,0.6132352749015844
1514-2362,2022-10-14,2024-10-14,-0.21667957621350553,-0.12009867048822864,0.44888954839139367,-0.051099390237693346
1514-2809,2022-10-14,2024-10-14,-0.4106325135546304,-0.24194038758462236,0.46932502460600767,-0.34761747885741406
